SaleID,price
205923,2049.8901
205924,2947.187
205925,2578.723
205926,2409.8196
205927,2083.7046
205928,2034.8188
205929,1568.381
205930,2542.4756
205931,2100.1648
205932,1766.2319
205933,2904.3298
205934,1899.7272
205935,1919.2692
205936,1911.4613
205937,1987.5967
205938,2815.985
205939,1568.381
205940,1515.864
205941,2504.187
205942,2722.9895
205943,2949.646
205944,2984.951
205945,1947.8518
205946,3146.5847
205947,2570.5974
205948,1595.3445
205949,3024.5645
205950,2044.0652
205951,2911.331
205952,1625.2262
205953,2847.2383
205954,2183.601
205955,2173.4417
205956,2295.771
205957,1805.7216
205958,1849.1947
205959,2542.4756
205960,1747.3827
205961,1930.6902
205962,1849.1947
205963,2542.4756
205964,1879.9028
205965,1559.9158
205966,1515.864
205967,1987.1166
205968,1680.0547
205969,2760.7593
205970,2183.601
205971,3113.741
205972,2944.9106
205973,1802.0024
205974,2413.3499
205975,1907.1271
205976,1311.1606
205977,1899.7272
205978,2827.2366
205979,1899.7272
205980,2850.4294
205981,2975.8955
205982,2120.16
205983,1899.7272
205984,1521.0537
205985,2172.595
205986,1851.473
205987,2123.3037
205988,2253.7375
205989,2893.463
205990,2121.1545
205991,1505.694
205992,1908.8522
205993,1698.9667
205994,2548.335
205995,2876.8818
205996,2758.3713
205997,2899.4226
205998,3028.2363
205999,1646.7985
206000,2080.7158
206001,2488.323
206002,2210.2422
206003,3028.6365
206004,1546.6311
206005,2117.7424
206006,1987.5967
206007,3306.4482
206008,1987.5967
206009,2461.5056
206010,2128.568
206011,1987.5967
206012,2979.6614
206013,1949.1808
206014,2044.0652
206015,1904.4099
206016,2044.0652
206017,1987.5967
206018,1940.044
206019,2977.5762
206020,2758.3713
206021,2100.2727
206022,2984.951
206023,2903.523
206024,2903.523
206025,2896.4238
206026,2815.985
206027,2896.4238
206028,1947.8518
206029,2806.496
206030,2989.0522
206031,2767.4966
206032,2786.954
206033,2726.3245
206034,2123.3037
206035,2681.7583
206036,1355.2418
206037,2034.8188
206038,2933.8616
206039,2896.4238
206040,1935.3729
206041,3295.2163
206042,2984.951
206043,2966.3745
206044,2721.3044
206045,1691.9907
206046,2153.9575
206047,3002.5876
206048,1547.3468
206049,2342.4812
206050,2121.017
206051,2080.7158
206052,2984.951
206053,2385.4502
206054,2599.1511
206055,1987.5967
206056,1911.4613
206057,2527.0679
206058,2820.2769
206059,1928.3942
206060,1849.1947
206061,2767.4966
206062,2329.5684
206063,1953.8116
206064,2261.3997
206065,929.02704
206066,1947.8518
206067,2230.54
206068,2423.1042
206069,2896.4238
206070,2175.491
206071,2747.7869
206072,2856.057
206073,2229.2583
206074,2896.4238
206075,2743.5122
206076,1952.0746
206077,2238.348
206078,1623.6312
206079,2105.195
206080,2548.335
206081,2481.0476
206082,1928.3942
206083,2796.443
206084,2916.7346
206085,2047.704
206086,2873.9077
206087,2049.8237
206088,2890.2383
206089,2218.05
206090,2806.496
206091,2246.5242
206092,2013.8636
206093,2967.9866
206094,1884.8679
206095,2945.7454
206096,2109.0261
206097,2818.0017
206098,2180.2239
206099,2846.2407
206100,1328.1572
206101,1884.8679
206102,3146.5847
206103,1947.8518
206104,2183.7412
206105,1570.7961
206106,3072.053
206107,2571.2322
206108,2681.7583
206109,2187.347
206110,2465.304
206111,2121.017
206112,2004.6786
206113,2105.195
206114,2248.193
206115,1907.1271
206116,2769.838
206117,2348.5122
206118,2236.1013
206119,2240.5806
206120,1928.3098
206121,2518.079
206122,2018.5597
206123,2896.4238
206124,2273.0935
206125,1843.34
206126,2240.5806
206127,2486.8848
206128,2896.4238
206129,2615.0754
206130,1003.7676
206131,2034.8188
206132,2482.276
206133,2424.418
206134,2742.5315
206135,1353.8209
206136,2903.523
206137,2977.701
206138,2682.5479
206139,2806.496
206140,1919.2692
206141,2086.4746
206142,2914.862
206143,1848.9739
206144,2830.7173
206145,2960.4717
206146,2903.523
206147,2080.7158
206148,2261.3264
206149,2105.195
206150,2494.4575
206151,1987.5967
206152,1979.861
206153,2664.1277
206154,3129.5442
206155,1652.7002
206156,1956.8501
206157,2004.6786
206158,1538.3435
206159,2080.7158
206160,1311.1606
206161,1884.8679
206162,2218.05
206163,2767.0408
206164,2194.1538
206165,2764.9001
206166,2972.3945
206167,1668.5789
206168,2931.9448
206169,1381.8643
206170,2632.743
206171,2140.6965
206172,1559.9158
206173,1871.1112
206174,1947.8518
206175,2933.8616
206176,2806.496
206177,2798.688
206178,1908.8522
206179,2048.1787
206180,2067.815
206181,2806.027
206182,2201.2378
206183,1488.6654
206184,2354.8997
206185,2206.0786
206186,2466.1912
206187,1904.4099
206188,2006.2362
206189,2975.8955
206190,1908.8522
206191,1308.7407
206192,1553.3479
206193,2050.084
206194,1607.1489
206195,2902.399
206196,2896.4238
206197,1855.054
206198,1635.9878
206199,1901.9725
206200,1947.8518
206201,2903.523
206202,2188.67
206203,2203.143
206204,2903.523
206205,2916.5361
206206,2117.4375
206207,2681.7583
206208,1915.7686
206209,2044.0652
206210,2437.4077
206211,1906.2089
206212,2787.0386
206213,1882.7314
206214,2903.523
206215,2471.833
206216,1928.3098
206217,1655.2942
206218,1925.7509
206219,2933.8616
206220,2908.4683
206221,2896.4238
206222,2048.1519
206223,1559.9158
206224,2230.242
206225,2078.6667
206226,2718.7349
206227,1665.9849
206228,1217.4885
206229,2822.4438
206230,2893.463
206231,2850.6482
206232,2749.9941
206233,2385.4502
206234,2210.2422
206235,1614.5602
206236,1699.2213
206237,1987.5967
206238,2787.0386
206239,2899.4226
206240,1849.1947
206241,2815.985
206242,2837.2727
206243,2763.0542
206244,2916.5361
206245,1622.4032
206246,2767.4966
206247,2012.7179
206248,2085.0552
206249,2078.6667
206250,1899.7272
206251,2006.2362
206252,1919.2692
206253,1887.573
206254,2798.688
206255,2855.6147
206256,2593.89
206257,2257.519
206258,2806.496
206259,1481.0029
206260,2573.1833
206261,1904.4099
206262,1930.6902
206263,2819.829
206264,2310.3567
206265,1610.1477
206266,2960.4717
206267,1884.8679
206268,2815.985
206269,2080.7158
206270,2984.951
206271,1690.8789
206272,1908.8522
206273,2975.8955
206274,2841.9858
206275,1986.6942
206276,2080.7158
206277,1810.4761
206278,1983.7886
206279,1773.3992
206280,1735.8721
206281,2542.4756
206282,1716.4756
206283,2531.3638
206284,2354.8997
206285,2578.723
206286,2896.4238
206287,2786.954
206288,2984.951
206289,2122.4265
206290,2018.3754
206291,1195.3066
206292,2742.5715
206293,2797.7385
206294,2085.0552
206295,3152.4692
206296,1337.3336
206297,2758.3713
206298,2080.7158
206299,1523.3625
206300,2173.4417
206301,1554.7053
206302,2887.2588
206303,1812.0156
206304,2542.4756
206305,2664.787
206306,2903.523
206307,2675.2395
206308,2555.8135
206309,3083.025
206310,2933.8616
206311,2253.7375
206312,2012.7179
206313,2933.8616
206314,2681.7583
206315,2203.143
206316,2287.9722
206317,2255.0972
206318,1928.3942
206319,2847.2383
206320,2806.496
206321,2015.2769
206322,2896.4238
206323,3026.7742
206324,2764.9001
206325,2758.3713
206326,2614.977
206327,2726.0234
206328,2878.2131
206329,2896.4238
206330,2806.496
206331,1539.043
206332,1693.3394
206333,2256.3652
206334,2175.491
206335,1947.8518
206336,2805.918
206337,2080.7158
206338,1911.4613
206339,2080.7158
206340,2758.3713
206341,1269.8949
206342,1911.4613
206343,1154.4429
206344,2786.954
206345,1950.2322
206346,3865.6448
206347,2078.6667
206348,2103.421
206349,1947.8518
206350,1899.7272
206351,2048.1519
206352,1858.7675
206353,1378.7767
206354,1987.5967
206355,3035.1772
206356,2896.4238
206357,1559.9158
206358,3150.7268
206359,2382.2148
206360,2830.7173
206361,2787.0386
206362,2360.759
206363,2215.9294
206364,1668.5789
206365,1906.2089
206366,1809.1982
206367,3024.879
206368,2330.4
206369,3026.7742
206370,2354.8997
206371,2852.1548
206372,2739.4922
206373,2144.859
206374,1944.3444
206375,1727.5953
206376,1919.2692
206377,1559.9158
206378,3838.6824
206379,3023.8596
206380,2742.0544
206381,2760.7593
206382,1646.7985
206383,2105.195
206384,2837.2727
206385,1447.2493
206386,2763.0781
206387,2847.2383
206388,2168.1301
206389,1559.9158
206390,1947.8518
206391,2354.8997
206392,2093.4795
206393,2354.8997
206394,1827.5848
206395,1878.0898
206396,3254.76
206397,1646.7985
206398,1899.7272
206399,2675.899
206400,2559.3535
206401,2786.954
206402,1847.1268
206403,1978.7434
206404,1917.943
206405,2944.5408
206406,1355.2418
206407,1928.3942
206408,2105.195
206409,1444.3154
206410,1928.3942
206411,2360.6528
206412,2979.6614
206413,2542.4756
206414,2889.186
206415,2418.5603
206416,2672.0242
206417,2021.0007
206418,2896.4238
206419,2030.5197
206420,2078.6667
206421,3053.2043
206422,2941.103
206423,1987.5967
206424,2736.7783
206425,2797.7385
206426,2548.335
206427,2849.0005
206428,1919.2692
206429,2726.0234
206430,2975.8955
206431,2807.8254
206432,2896.4238
206433,1697.1138
206434,2758.3713
206435,2418.5603
206436,2830.7173
206437,2960.4717
206438,1641.9438
206439,2095.9194
206440,1602.7173
206441,2034.8188
206442,1954.9277
206443,2847.2383
206444,2074.048
206445,1532.5613
206446,2903.523
206447,1646.7985
206448,1928.3942
206449,1988.0077
206450,2849.1565
206451,2839.5413
206452,2119.0078
206453,2578.723
206454,1802.5535
206455,2080.7158
206456,1987.5967
206457,3775.7273
206458,2050.084
206459,2201.5962
206460,1355.2418
206461,1899.7272
206462,2896.4238
206463,2103.6948
206464,2777.9768
206465,2089.2903
206466,3029.1545
206467,2827.6963
206468,1885.4418
206469,1884.8679
206470,1848.9739
206471,2729.7554
206472,2333.7036
206473,2078.6667
206474,2211.5427
206475,2030.4894
206476,1361.1011
206477,2057.0144
206478,1930.2959
206479,1013.7764
206480,2866.8723
206481,1855.0032
206482,2795.2388
206483,1906.2089
206484,1855.054
206485,1928.3942
206486,2017.4365
206487,2211.0789
206488,1568.381
206489,2122.7036
206490,2015.2769
206491,2143.9915
206492,1602.059
206493,1871.1112
206494,2086.9978
206495,2806.496
206496,3028.6365
206497,2896.4238
206498,2683.0476
206499,1949.1808
206500,2975.8955
206501,2542.4756
206502,1547.3468
206503,1272.1237
206504,2894.5186
206505,2365.9082
206506,2004.6786
206507,3894.2275
206508,1908.8522
206509,2267.3699
206510,1919.2692
206511,1532.5613
206512,3113.741
206513,1361.1011
206514,1622.4032
206515,2816.5845
206516,2846.2407
206517,2282.6143
206518,1735.8721
206519,2203.143
206520,1947.8518
206521,2967.7646
206522,2903.523
206523,2711.447
206524,2872.7517
206525,2173.5916
206526,2279.1138
206527,1949.1808
206528,2984.9102
206529,2588.687
206530,2903.523
206531,1626.9929
206532,1532.5613
206533,2763.0542
206534,1816.6243
206535,2806.496
206536,2006.2362
206537,2153.9575
206538,1722.2002
206539,2772.7083
206540,2015.2769
206541,2862.0947
206542,2827.2366
206543,2847.2383
206544,2396.988
206545,2166.394
206546,2916.7346
206547,2837.2727
206548,2078.6667
206549,2029.0901
206550,1884.8679
206551,1478.3374
206552,2909.2026
206553,1510.6887
206554,1941.2289
206555,2081.047
206556,2975.8955
206557,2896.4238
206558,2203.143
206559,1699.2213
206560,2553.158
206561,1927.9137
206562,2903.523
206563,2786.954
206564,2937.3108
206565,2081.047
206566,2747.612
206567,1928.3098
206568,2812.021
206569,2080.7158
206570,2199.97
206571,1622.4032
206572,2726.6665
206573,2960.4717
206574,2768.6096
206575,2497.2024
206576,1949.1808
206577,2291.6702
206578,2764.9001
206579,2026.297
206580,1930.6902
206581,2996.5852
206582,2148.6724
206583,2917.9573
206584,2272.5781
206585,2372.997
206586,2774.4753
206587,2352.7158
206588,2821.8489
206589,2740.5037
206590,1551.2542
206591,2006.2362
206592,2282.6143
206593,1928.3098
206594,2896.4238
206595,2134.4155
206596,2896.4238
206597,2072.6233
206598,2890.2383
206599,3071.8555
206600,2096.6
206601,2896.4238
206602,1908.8522
206603,2080.7158
206604,1651.4131
206605,2853.0977
206606,2786.6267
206607,2904.3599
206608,1855.0032
206609,2789.8809
206610,2203.143
206611,2112.114
206612,2896.4238
206613,2786.954
206614,2071.6194
206615,2203.143
206616,3204.1462
206617,2896.4238
206618,1884.8679
206619,1919.2692
206620,2542.4756
206621,1980.7937
206622,2922.061
206623,1579.5007
206624,2179.4014
206625,2275.7654
206626,2080.7158
206627,2103.1619
206628,2911.0693
206629,2876.8818
206630,2016.1416
206631,1496.7985
206632,1267.2998
206633,2819.829
206634,2038.4808
206635,1665.9849
206636,2965.8594
206637,2758.3713
206638,2043.4977
206639,1628.8618
206640,1646.935
206641,2896.4238
206642,2855.755
206643,1848.9739
206644,1923.1268
206645,2894.5186
206646,2837.2727
206647,1973.3418
206648,2609.227
206649,1899.7272
206650,2954.307
206651,1844.67
206652,1699.2213
206653,2080.7158
206654,2155.2822
206655,2786.954
206656,1928.3942
206657,1622.4032
206658,2006.2362
206659,1577.5953
206660,2729.7554
206661,1612.1665
206662,1947.8518
206663,2896.4238
206664,1910.7539
206665,1693.3394
206666,1628.8849
206667,2710.6155
206668,1871.1112
206669,2386.2817
206670,3091.4963
206671,1950.9459
206672,2196.8784
206673,2250.4802
206674,2903.523
206675,2777.9768
206676,2948.3003
206677,2894.5186
206678,1939.68
206679,2253.408
206680,1919.2692
206681,1919.2692
206682,1698.9667
206683,1889.889
206684,1211.9327
206685,1355.2418
206686,1947.8518
206687,2693.1047
206688,1930.6902
206689,1871.1112
206690,2774.4753
206691,2806.496
206692,2903.523
206693,1211.9327
206694,1554.7053
206695,2078.6667
206696,2774.269
206697,2372.1655
206698,1547.3468
206699,1987.5967
206700,2763.7986
206701,1198.6481
206702,1689.6483
206703,1652.7002
206704,2806.496
206705,2758.3713
206706,1928.3098
206707,2203.143
206708,2122.7036
206709,1783.315
206710,2078.6667
206711,1855.054
206712,1988.0077
206713,2903.523
206714,2080.7158
206715,1334.1178
206716,2480.2126
206717,1884.8679
206718,1988.4775
206719,1224.6995
206720,2101.217
206721,2354.8997
206722,1919.2692
206723,2248.193
206724,1928.3942
206725,2891.3887
206726,2548.335
206727,1949.1808
206728,2618.0564
206729,3710.6045
206730,1566.4756
206731,2786.954
206732,3013.238
206733,2080.7158
206734,1936.382
206735,2071.6194
206736,1908.8522
206737,1644.7177
206738,2312.416
206739,2367.157
206740,2874.4248
206741,2969.0466
206742,1960.7941
206743,2034.8188
206744,2170.5105
206745,2777.9133
206746,1271.5941
206747,1532.5613
206748,2933.8616
206749,2893.463
206750,2679.3547
206751,1864.1746
206752,2945.7454
206753,2918.016
206754,2769.5361
206755,1566.4756
206756,1559.9587
206757,1334.1178
206758,2889.3625
206759,1987.5967
206760,2984.951
206761,3092.664
206762,2787.0386
206763,2896.4238
206764,2896.4238
206765,2903.523
206766,2237.8328
206767,2777.9133
206768,1947.8518
206769,2016.6677
206770,2786.954
206771,2984.951
206772,2050.084
206773,2758.3713
206774,3178.8835
206775,2621.6233
206776,2758.3713
206777,2945.7454
206778,2758.8496
206779,1928.3942
206780,1928.3098
206781,2815.985
206782,1783.315
206783,1925.7509
206784,1987.5967
206785,2903.523
206786,2092.725
206787,2893.463
206788,1938.7286
206789,1928.3942
206790,1848.9739
206791,1950.2322
206792,2937.3108
206793,2767.3289
206794,2235.161
206795,2821.646
206796,2896.4238
206797,2894.5186
206798,1949.1808
206799,3031.9949
206800,2899.4226
206801,2080.7158
206802,1426.4072
206803,1945.319
206804,2044.0652
206805,1671.2761
206806,1988.4775
206807,2903.523
206808,1995.4005
206809,2896.4238
206810,2354.8997
206811,3034.601
206812,1665.9849
206813,2103.2122
206814,2903.523
206815,2196.7524
206816,2203.143
206817,2933.8616
206818,1420.8857
206819,1676.6162
206820,1316.5968
206821,1655.5298
206822,2080.7158
206823,2484.125
206824,1559.9158
206825,2896.4238
206826,3028.6365
206827,2006.2362
206828,2764.9001
206829,1855.054
206830,2175.822
206831,1646.7985
206832,1434.1704
206833,2902.399
206834,1595.3445
206835,2628.7483
206836,2361.9656
206837,2043.4977
206838,2681.7583
206839,2763.0542
206840,1928.3098
206841,1778.8618
206842,2078.6667
206843,3053.2043
206844,1928.3942
206845,2825.1396
206846,2887.692
206847,1928.3098
206848,2183.601
206849,2816.5845
206850,2743.5122
206851,2908.4683
206852,2784.3953
206853,2896.9941
206854,2488.323
206855,2777.9768
206856,1987.5967
206857,1021.7692
206858,2675.899
206859,1952.9366
206860,2806.496
206861,2319.7764
206862,2354.8997
206863,2080.7158
206864,2011.8715
206865,2219.0083
206866,2696.3027
206867,2173.4417
206868,2584.417
206869,2859.675
206870,2937.1418
206871,2726.3245
206872,2203.143
206873,2777.9133
206874,2827.7517
206875,1524.2001
206876,2547.852
206877,2157.1482
206878,1928.3098
206879,2767.3289
206880,1928.3942
206881,2989.0522
206882,2847.2383
206883,1559.9158
206884,2814.0798
206885,1961.717
206886,1919.2692
206887,2168.1301
206888,2758.3713
206889,2080.7158
206890,2267.259
206891,1211.9327
206892,1553.3479
206893,2933.8616
206894,2909.4258
206895,2232.3
206896,1928.3942
206897,1727.5953
206898,1663.0975
206899,2933.8616
206900,2853.0977
206901,1414.0317
206902,2912.9954
206903,1551.2542
206904,1610.1477
206905,1735.8721
206906,1943.554
206907,2037.5026
206908,2812.2886
206909,1568.381
206910,1119.895
206911,2916.7346
206912,2765.7715
206913,1579.5007
206914,2100.2727
206915,2778.8528
206916,2170.3093
206917,2418.5603
206918,2438.1943
206919,2179.4014
206920,2006.755
206921,1940.044
206922,1763.9357
206923,1987.5967
206924,2916.7346
206925,2050.084
206926,2816.5845
206927,2573.1833
206928,2059.1248
206929,2121.1545
206930,2894.5186
206931,2319.7764
206932,1802.0024
206933,3114.1948
206934,2979.3213
206935,2122.4265
206936,2548.335
206937,2772.7083
206938,1899.7272
206939,1538.7587
206940,2893.4497
206941,2296.4666
206942,2903.523
206943,2947.8098
206944,1947.8518
206945,2984.951
206946,2122.7036
206947,2122.7036
206948,2548.335
206949,1919.2692
206950,2065.1921
206951,2547.852
206952,2203.9119
206953,2896.4238
206954,2896.4238
206955,1553.3479
206956,1928.3942
206957,2548.335
206958,2138.5498
206959,2675.899
206960,2949.646
206961,2542.4756
206962,834.6651
206963,2384.345
206964,1928.3098
206965,1841.6069
206966,1930.6902
206967,2929.8691
206968,2080.7158
206969,2747.612
206970,2764.9001
206971,1918.8523
206972,2833.5557
206973,1945.9463
206974,2016.9547
206975,1668.5789
206976,2940.169
206977,2251.2502
206978,2806.496
206979,2267.191
206980,1923.9553
206981,1655.2942
206982,2248.193
206983,1908.8522
206984,2268.4915
206985,1987.5967
206986,2903.523
206987,2770.1052
206988,1928.3098
206989,2894.5186
206990,2903.523
206991,2896.4238
206992,1160.8165
206993,3126.014
206994,1735.8721
206995,1928.3098
206996,1884.8679
206997,1735.8721
206998,2841.0386
206999,2763.0542
207000,2786.954
207001,1654.3018
207002,1985.1366
207003,2630.6687
207004,2548.335
207005,2910.5095
207006,1997.4127
207007,3026.7742
207008,1928.3942
207009,2888.362
207010,1559.9587
207011,2830.7173
207012,2933.8616
207013,1802.0024
207014,2896.4238
207015,1724.3024
207016,2819.829
207017,2080.7158
207018,2401.9426
207019,2325.315
207020,2495.9749
207021,2173.4417
207022,2472.0505
207023,1928.3942
207024,1899.7272
207025,1958.0597
207026,2019.9062
207027,1983.4415
207028,1987.5967
207029,3570.759
207030,1928.3098
207031,2599.3599
207032,1532.5613
207033,1943.3522
207034,2548.335
207035,2032.4219
207036,2903.523
207037,1532.5613
207038,2051.873
207039,1622.4032
207040,1899.7272
207041,1609.3198
207042,2716.2573
207043,2016.6677
207044,1947.8518
207045,1947.8518
207046,1315.5844
207047,2807.8254
207048,2124.878
207049,1928.3098
207050,1947.8518
207051,2896.4238
207052,1863.3033
207053,1724.386
207054,2683.0476
207055,2777.9133
207056,1532.5613
207057,2122.7036
207058,1610.1477
207059,2862.0483
207060,1668.5789
207061,1533.2609
207062,1919.2692
207063,2018.5597
207064,2548.335
207065,2006.2362
207066,1974.312
207067,2758.3713
207068,1925.2206
207069,2903.523
207070,2683.0476
207071,2637.2615
207072,2789.6567
207073,2789.8809
207074,2899.4226
207075,2763.0542
207076,1899.7272
207077,2758.3713
207078,2205.1338
207079,1668.5789
207080,2774.4753
207081,1928.3942
207082,2847.2383
207083,2578.723
207084,2240.5806
207085,2084.569
207086,1849.1947
207087,1928.3098
207088,2591.1748
207089,2888.9263
207090,2452.8318
207091,3028.4836
207092,2786.954
207093,2760.7593
207094,2158.1614
207095,1947.8518
207096,2786.954
207097,3191.2974
207098,2578.723
207099,1945.9463
207100,1789.2698
207101,1544.7725
207102,2309.0051
207103,2847.2383
207104,2815.985
207105,2721.849
207106,2542.4756
207107,2168.1658
207108,2827.2366
207109,2187.3162
207110,2261.3264
207111,1802.8827
207112,1646.7985
207113,1699.821
207114,2885.8884
207115,1577.5953
207116,2853.0977
207117,2984.951
207118,1911.4613
207119,2777.9133
207120,2484.125
207121,2122.7036
207122,2777.9133
207123,2975.8955
207124,1533.883
207125,1682.2446
207126,1644.4178
207127,2841.9858
207128,2658.2441
207129,1940.044
207130,2310.858
207131,1987.5967
207132,1987.5967
207133,1577.5953
207134,1601.136
207135,2876.8818
207136,2846.2407
207137,2654.6318
207138,2034.8188
207139,2707.618
207140,2896.4238
207141,1925.7509
207142,2960.4717
207143,2385.4502
207144,2705.771
207145,1825.7858
207146,2413.3499
207147,1933.1478
207148,1928.3098
207149,2210.2422
207150,2355.7312
207151,2960.4717
207152,1522.2043
207153,2894.5186
207154,3775.7273
207155,1884.8679
207156,2896.4238
207157,2850.4294
207158,2998.2979
207159,2789.819
207160,3038.0454
207161,1735.2155
207162,2261.3997
207163,2811.0232
207164,1519.2766
207165,2210.2422
207166,1553.3479
207167,1911.4613
207168,1908.8522
207169,1848.9739
207170,1919.2692
207171,1928.3942
207172,2045.6858
207173,1987.5967
207174,1699.2213
207175,1947.8518
207176,2099.0537
207177,2210.2422
207178,1884.8679
207179,1928.3942
207180,2153.0474
207181,2896.4238
207182,2548.335
207183,1308.7407
207184,1355.2418
207185,2634.9805
207186,2836.1265
207187,2548.335
207188,3152.094
207189,2577.7666
207190,2570.5974
207191,2816.5845
207192,2018.0417
207193,2896.4238
207194,2896.4238
207195,2361.9656
207196,3053.2043
207197,1887.573
207198,1908.8522
207199,2418.5325
207200,2130.6328
207201,2080.7158
207202,2896.4238
207203,2436.5723
207204,2480.7195
207205,1559.9158
207206,2029.0901
207207,1778.7695
207208,2183.601
207209,1663.0975
207210,2903.523
207211,2710.2134
207212,2542.4756
207213,1355.2418
207214,1987.5967
207215,1671.2761
207216,1906.2089
207217,2817.665
207218,1937.951
207219,1693.3394
207220,2113.2092
207221,1025.9495
207222,2897.1926
207223,2785.8977
207224,2774.269
207225,2933.8616
207226,1553.572
207227,2959.861
207228,1899.7272
207229,2361.9656
207230,1928.3942
207231,2180.4604
207232,2958.9
207233,2046.2
207234,2344.7212
207235,2080.7158
207236,2173.7932
207237,2894.5186
207238,1622.4032
207239,2958.452
207240,2609.227
207241,1646.7985
207242,2896.4238
207243,1646.7985
207244,2504.187
207245,1668.5789
207246,1595.3445
207247,2758.3713
207248,1994.0784
207249,2122.7036
207250,1582.0598
207251,3026.9849
207252,1987.5967
207253,1906.2089
207254,1461.5249
207255,2713.1716
207256,1982.6183
207257,2547.852
207258,1294.3154
207259,1623.6312
207260,2122.7036
207261,2893.7559
207262,2354.4004
207263,1595.3445
207264,2210.2422
207265,1899.7272
207266,2557.1506
207267,2743.5122
207268,2786.954
207269,2203.143
207270,2693.1047
207271,1644.4178
207272,1908.8522
207273,1928.3098
207274,2758.112
207275,1908.3717
207276,2016.9547
207277,2304.771
207278,2903.523
207279,2615.0754
207280,2462.9917
207281,2123.2751
207282,1833.9956
207283,1623.6312
207284,3005.2395
207285,2009.9323
207286,1855.054
207287,1532.5613
207288,2729.7554
207289,2903.523
207290,1561.002
207291,2933.8616
207292,2758.3713
207293,1214.0448
207294,1034.597
207295,2049.357
207296,1722.2002
207297,2494.1824
207298,2848.5632
207299,1735.8721
207300,1570.5564
207301,2760.7593
207302,1735.8721
207303,2984.951
207304,2900.3076
207305,1908.8522
207306,2542.4756
207307,1904.4099
207308,2123.3037
207309,1849.1947
207310,2183.601
207311,1998.8696
207312,1707.0293
207313,2903.523
207314,2975.8955
207315,1906.2089
207316,2929.382
207317,2317.871
207318,1947.8518
207319,2945.119
207320,2080.7158
207321,1403.5717
207322,2173.9587
207323,2811.0232
207324,2847.2383
207325,2694.2556
207326,2975.8955
207327,2681.7583
207328,1983.9086
207329,2874.6804
207330,1532.5613
207331,2400.6914
207332,2853.0977
207333,2903.523
207334,2210.2422
207335,2578.5286
207336,2377.9211
207337,2134.4155
207338,1553.3479
207339,2786.954
207340,2860.5552
207341,2742.5315
207342,2148.6724
207343,1919.2692
207344,2029.0901
207345,2764.9001
207346,1884.8679
207347,2896.4238
207348,2006.2362
207349,2080.7158
207350,2836.1265
207351,2952.4878
207352,2578.723
207353,2914.862
207354,2173.4417
207355,1940.0074
207356,2811.0232
207357,2086.4746
207358,2876.8818
207359,2105.336
207360,2903.523
207361,2173.4417
207362,1849.1947
207363,2852.9055
207364,1928.3942
207365,1802.0024
207366,2903.523
207367,2967.8428
207368,2903.523
207369,2989.0522
207370,2084.569
207371,2777.9133
207372,2903.523
207373,2328.3225
207374,1694.8771
207375,1973.4822
207376,2959.77
207377,1919.2692
207378,1928.3098
207379,2916.6238
207380,2004.6786
207381,2173.7932
207382,2767.4966
207383,1647.3116
207384,3003.792
207385,1987.5967
207386,2764.9001
207387,1444.3154
207388,2247.717
207389,1623.6312
207390,1567.99
207391,2798.7014
207392,2870.706
207393,2896.4238
207394,1668.5789
207395,2230.7192
207396,1855.054
207397,3023.592
207398,2876.8818
207399,2917.0647
207400,2274.6392
207401,2853.0977
207402,1911.4613
207403,2998.2979
207404,1570.9471
207405,1559.9158
207406,1576.0938
207407,3416.6934
207408,2760.7688
207409,2319.7764
207410,2078.6667
207411,2521.2085
207412,1919.2692
207413,2933.8616
207414,2949.646
207415,2903.523
207416,2077.1392
207417,2979.6614
207418,2076.7334
207419,2896.4238
207420,1797.8497
207421,2003.4506
207422,2067.4312
207423,2919.8496
207424,1947.8518
207425,1644.1824
207426,2049.8237
207427,2125.9412
207428,1930.6902
207429,1308.7407
207430,1647.3116
207431,1885.4418
207432,1553.3479
207433,1160.8165
207434,1806.0695
207435,2112.637
207436,1819.5745
207437,2825.1396
207438,3026.7742
207439,2071.6194
207440,1693.3394
207441,2905.512
207442,1908.8522
207443,1693.3214
207444,2075.2798
207445,2261.3264
207446,1434.1704
207447,2542.4756
207448,1532.5613
207449,2876.8818
207450,1899.7272
207451,1333.9746
207452,1987.5967
207453,2034.8188
207454,2069.8904
207455,2806.496
207456,1899.7272
207457,2457.909
207458,2044.0652
207459,2223.3428
207460,2080.7158
207461,2542.4756
207462,2764.6306
207463,1102.1326
207464,2933.8616
207465,2542.4756
207466,1646.6069
207467,2960.4717
207468,2639.354
207469,1644.5472
207470,1949.1808
207471,2933.8616
207472,1908.8522
207473,2903.523
207474,2847.2383
207475,2760.7688
207476,2932.1458
207477,2203.143
207478,1963.002
207479,1947.8518
207480,1600.8309
207481,2830.7173
207482,2117.4949
207483,4676.7803
207484,2342.6328
207485,2675.2395
207486,2789.8809
207487,1697.1138
207488,2917.9573
207489,2173.7932
207490,917.47833
207491,2535.0503
207492,2829.657
207493,1919.2692
207494,2998.2979
207495,1985.413
207496,2960.4717
207497,2846.2407
207498,2210.2422
207499,1880.3397
207500,2911.331
207501,2841.0386
207502,1595.3445
207503,2971.3794
207504,1987.5967
207505,2759.2893
207506,3019.563
207507,3017.314
207508,1645.7754
207509,2386.4448
207510,2949.646
207511,1284.8167
207512,3002.6562
207513,2806.496
207514,2527.0679
